28.8,275.6230752
29,273.2723791
28.4,272.5583202
29.1,265.8892094
29.3,257.1774139
29.1,242.273578
28.7,224.7665854
28.9,205.7664123
29,189.8278351
20,255.5914497
20.1,254.120386
20.1,251.1642621
20,249.8569485
19.9,243.3000736
20.6,240.724751
20.3,239.121251
20.6,234.9565784
20.4,237.1879485
20.2,236.7638362
20.4,234.5479572
20.7,232.2761788
21,228.1749055
21.2,209.9590988
20.7,180.1600913
21.3,133.0032812
20.7,114.3174639
20.5,104.5382392
20.4,98.63392522
20.9,97.68408546
21,94.82771909
20.7,84.45965713
20.4,70.51654972
20.5,67.49605425
20.8,59.22178302
25.2,103.5144967
25,109.9712279
24.6,114.8105391
24.7,119.9177685
24.7,125.242568
24.9,130.9342963
24.8,137.1792482
25.1,141.2138682
25.5,148.5599642
24.9,155.523451
24.7,160.3653584
24.7,170.2662939
24.9,189.1867712
25.1,199.8113286
25.1,206.48117
25.3,204.3710568
25,188.4982707
25,176.2247011
24.8,159.0269607
25.4,140.154546
25.4,131.0393411
25.1,123.7305041
25,116.4253776
25,116.7635834
25.2,113.6468039
25.5,72.10902169
25.3,74.11429582
24.9,75.02948411
25,78.16882736
24.9,80.33038038
25.2,84.35421431
25.2,88.78788929
26,91.56294194
25.8,96.50157072
25,103.5597422
25.3,106.3455186
25.4,109.9083664
25.6,113.6396137
25.8,118.4863906
25.9,121.4149505
26.1,122.8829605
25.7,136.6919343
25.9,133.4374402
25.6,124.2137209
26.1,113.5125369
26.1,103.5939624
25.5,92.36862594
25.6,84.63152215
25.7,75.71570107
25.7,72.58179729
27.2,57.87253092
27.3,58.96779969
26.3,59.21993187
27,60.76069083
26.7,61.70014646
27,62.71558958
27.3,63.32487876
27.4,63.84324297
27.6,65.52135441
27.4,67.75210264
26.8,67.13712815
27.2,63.12765439
27.5,62.66035028
27.7,64.19453218
28,63.3603882
27.9,63.78215914
27.6,70.10246194
27.9,62.19487617
27.7,59.12074518
28.3,57.60043679
28.4,51.95346702
27.5,47.18034802
27.7,45.23771223
27.8,44.28149213
27.8,42.79010093
24.9,66.22650813
24.9,67.46434047
24.6,68.27684796
24.5,69.53906618
24.6,72.71717693
24.8,76.72811427
24.6,79.59869103
25.2,84.91189796
25.4,89.68187067
24.6,96.0730352
24.6,98.54321219
24.8,103.0028094
25,103.9568627
24.9,107.1118829
24.8,104.9947047
25,108.65211
24.9,93.54881774
24.8,81.4146324
24.6,70.96949437
24.9,62.93803214
25.1,57.64761045
24.7,57.93520639
24.7,58.26656694
24.9,57.65233813
24.8,59.16708146
28.7,0.076941553
28.3,0.076623492
28,0.07579204
27.9,0.078270008
28.2,0.07977048
28.4,0.086892711
28.5,0.095750588
28.4,0.122155745
29.1,0.159644894
28.2,0.234378164
28.4,0.235451622
28.4,0.353930331
28.7,0.629490784
28.9,0.944424712
28.3,0.83515106
28.3,0.781315472
28.5,0.549663403
28.5,0.353975085
27.8,0.102410338
29,0.048712882
28.8,0.030044804
28.6,0.034446903
28.7,0.054313305
28.7,0.085846092
28.6,0.086511959
22.4,0.008488549
22.4,0.008396611
21.7,0.008243814
22.6,0.008303739
22.6,0.008363087
22.6,0.00823793
22.9,0.008299669
22.4,0.00836413
23.2,0.008287967
23.2,0.008292068
22.3,0.008182194
23.1,0.008364392
23.2,0.008428585
23,0.008465928
23.1,0.008425646
23.1,0.008409
23,0.008506093
23.1,0.008483893
23.5,0.008556183
23.4,0.008672679
24.7,0.00869413
22.8,0.008608481
23.4,0.008619597
23.3,0.00845753
23.6,0.008442817
24.9,132.7368235
24.8,151.6537918
24.6,167.1488644
24.6,181.0202902
24.6,193.9642573
25,199.9971041
24.9,210.6215417
24.9,207.707882
25.5,210.2811176
24.8,210.5589735
24.8,205.6769197
24.7,195.8089094
25,189.5318228
25.1,192.8582864
24.8,211.8200194
25,194.4942448
25,165.1857275
24.9,159.6289586
24.8,151.3767365
25,125.3713847
25.2,126.8325219
25,146.5132137
25,144.2531054
24.9,135.4021768
25.1,112.1435735
26.3,14.88529688
25.9,14.44034799
25.1,14.28513418
25.8,14.34771288
25.8,14.36147322
25.7,14.92422923
26.1,15.14433253
26,15.51029244
26.5,15.1752352
26.2,15.61786328
26,15.50742854
26.1,15.88158301
26.5,12.22534886
26.5,11.69722179
26.1,11.19367758
26.2,11.19047068
26.2,10.49688922
26.2,9.581633578
26.1,8.387134633
26.7,7.507259854
26.8,7.731567017
26.3,6.752522727
26.7,6.610260096
26.6,6.535287262
26.4,6.727768988
22.4,26.98414879
22.5,26.54791655
22.4,26.22707706
22.2,25.92524215
22.3,26.05360394
22.7,25.92144679
22.6,25.14461986
22.5,24.5053019
22.7,24.02452342
22.2,23.65931686
22.5,23.39619102
22.6,26.63297759
22.9,26.75423186
23,26.94594689
22.8,26.16545278
22.8,24.99648982
22.8,15.00469738
22.7,11.18947648
22.4,5.440635209
23.2,2.845146259
22.9,2.165512168
22.9,1.619249284
22.8,1.626916764
23,1.526582935
23,1.364280541
25.3,86.2015302
25.3,89.97181973
25,90.41434541
25,86.3944021
25,83.68957377
25.4,83.92606254
25.3,82.33098016
25.4,81.72885687
26,83.00478834
25.3,83.35590985
25.2,79.10414542
25.3,78.29726417
25.6,73.69807072
25.5,68.63016472
25.2,60.36087277
25.4,54.92718937
25.4,48.04597864
25.3,41.90053972
25.2,39.66104994
25.4,40.74674768
25.5,43.37977145
25.4,48.11363219
25.4,52.77454116
25.4,54.31603778
25.5,51.24345119
28.1,76.11773721
28,76.73053901
28,75.9328157
28.1,75.84844441
27.8,74.94184428
28,72.54861628
28.2,72.20653866
28.3,70.55213861
28.8,71.1853
27.8,71.42605495
28,71.47884161
28.2,57.22680967
28.4,49.72456371
28.1,45.86021955
28.3,38.33244002
28.6,30.5018627
28.2,26.07623452
28.4,23.38109837
28.4,22.59949387
28,18.25918208
28.8,18.33908999
28.3,19.72465474
28.3,20.31511827
28.4,18.34949329
28.4,15.88145274
27.8,86.30426802
27.3,90.73568362
27.1,91.98564643
27.4,93.08135919
27.3,94.07918162
27.6,95.87182508
27.5,97.35601634
27.5,97.65223916
28.1,99.73002973
27.4,102.216732
27.6,105.157305
27.5,110.2375809
27.5,115.2098013
27.7,124.7077259
27.7,125.7269457
27.9,122.9357782
27.6,118.113335
27.6,118.5949278
27.4,120.4794178
27.6,115.7571139
28.1,110.4168885
27.8,101.3432698
27.5,91.76913
27.7,83.3642371
27.9,78.304443
26,127.899598
26,131.180862
25.7,130.7499176
25.9,130.4028613
25.6,131.0222484
26,132.0257189
26.2,131.9375954
26.1,129.5056787
26.7,129.5966611
26.1,135.3444485
26,138.6800307
26.2,150.3075664
26.2,158.3804316
26.3,168.832257
26.5,181.7312093
26.6,181.6228084
26.3,178.8540235
26.4,173.0456127
25.9,165.2340798
26.2,151.5536962
26.6,145.8202105
26.3,139.3403699
26.2,131.1000886
26.3,127.2602556
26.3,120.5805458
27.1,105.2631355
27.1,103.6164155
26.9,101.433528
27,98.9566541
26.8,96.24097373
27.2,94.92808274
27.3,93.15704533
27.3,91.17795775
27.8,91.84951217
27.4,91.12294864
27.3,98.92013298
27.3,85.24401278
27.3,72.68174422
27.3,60.76014065
27.4,48.35113584
27.9,38.38617849
27.4,31.54828028
27.5,29.57806672
27.3,29.24219399
27.2,27.92823153
27.8,27.46327093
27.3,27.56150771
27.4,25.48073217
27.5,26.58077881
27.4,24.72710048
24.7,49.30930102
25,51.30643549
24.9,51.75470598
24.9,51.58219486
24.8,51.26096091
25.2,51.57253746
25.1,51.11310377
25.2,50.54384311
25.2,51.43091903
25.1,51.30192908
25.3,41.95962959
25.3,46.82670177
25.8,42.59086926
25.8,44.7406363
25.5,39.25981069
25.4,31.40476484
25.6,25.73765533
25.4,21.35266426
25.2,17.61237112
25.9,14.34058217
25.7,8.26399049
25.7,3.673155967
25.3,3.709040282
25.4,7.728915395
25.8,10.55213833
12.1,0
12.2,0
12.7,0
12.5,0
11.6,0
11.9,0
11.3,0
11.6,0
11.9,0
12.7,0
11.6,0
11.9,0
11.9,0
12.3,0
12.3,0
12.5,0
11.9,0
12.1,0
12.4,0
12.1,0
12.9,0
12.2,0
12.5,0
12.8,0
12.7,0
25.5,152.1879208
25.5,154.0648879
25.3,157.2083561
25.4,160.1323146
25.3,162.9720234
25.5,162.7274489
25.6,163.2327147
25.7,161.0944135
26.1,160.9067692
25.6,158.5732815
25.6,155.7487547
25.5,157.0575941
25.6,156.0015169
25.7,155.1705753
25.8,155.3236978
26,152.2625018
25.8,143.4320829
25.8,131.9264252
25.3,121.0192554
25.6,107.8031749
26.1,97.39717606
25.6,88.25656541
25.4,69.16456411
25.7,60.20374342
25.6,61.98950007
22.4,0
22.2,0
21.4,0
22.2,0
22.3,0
22.2,0
22.4,0
22.5,0
22.7,0
23,0
22,0
22.9,0
22.9,0
22.8,0
22.9,0
22.7,0
22.5,0
22.8,0
23,0
23,0
23.8,0
22.4,0
22.8,0
22.8,0
22.9,0
22.5,242.2193721
22.1,239.2444443
22.5,235.2690157
22.2,231.7837175
22.4,225.8320079
22.7,220.6231977
22.3,212.988503
22.6,203.288356
22.9,198.5143986
22.3,196.4349004
22,158.3236738
22.4,137.561065
22.5,119.8228937
22.6,110.9741825
22.3,102.2527746
23,95.75855423
22.4,102.0531477
22.5,109.2084077
22.3,114.81391
22.5,109.1067651
23.1,82.85316039
22.5,67.11823792
22.3,58.61446789
22.5,57.56799125
22.6,62.06941419
29,205.7861
28.4,200.6676082
28,194.1970755
28.6,189.8558573
28,186.4182366
28.7,184.3589962
28.9,183.2542802
28.9,179.2691162
29.2,179.0826752
28.5,181.4247879
28.8,184.4605204
29.1,190.9329166
29.2,199.8793064
29.2,209.1257012
29.2,217.9450555
29.4,221.2759467
28.9,210.8135929
29.1,197.4144273
28.5,181.2670078
29.2,164.5217491
29.8,158.4171342
29.2,162.252053
28.8,174.253135
28.9,177.7329995
29.1,171.5552836
28.3,6.907893629
28,7.049838303
27.6,7.182132098
27.8,7.472567064
27.6,7.722342861
28.2,8.191496903
28.3,9.030493984
28.5,9.580504886
28.7,10.70631244
28,11.79921878
28.3,12.83956245
29,15.65391907
28.6,18.28667094
28.5,19.87729059
28.5,18.8021472
28.8,18.86362395
28.7,18.58924546
28.5,17.08002539
28.4,16.25843355
28.6,15.16482589
29.3,9.072703066
28.7,7.656472807
28.3,7.080340461
28.8,6.743792488
28.5,6.326640809
17.7,0.019508437
16.8,0.019494201
16.8,0.019343375
16.7,0.019553423
17.5,0.019750746
17.9,0.019718586
17.4,0.020062016
18,0.020593658
17.7,0.020633534
17.4,0.020813065
17.7,0.020796541
18.4,0.021074034
17.9,0.02130493
18,0.021472943
17.6,0.021493553
17.8,0
18.1,0
17.7,0
17.6,0
18.1,0
18.5,0
18.1,0
17.9,0
17.9,0
18.3,0
24.2,241.4508367
24,236.510448
24.5,231.5630724
24.2,230.1958197
24,225.7761265
24.4,223.420691
24.1,221.0244148
24.1,216.7424026
24.6,215.5747423
24.1,212.7859045
23.9,205.0310241
24.2,200.5450443
24.5,191.3819915
24.4,179.6164555
24.3,165.3042992
24.9,148.4757983
24.3,142.7004547
24.5,127.7304846
24.3,103.9219911
24.4,103.3474976
24.9,101.0501137
24.5,96.47798691
24.3,93.86067713
24.4,85.24233376
24.5,74.93678788
20.3,8.269768442
20.4,7.766455161
20.6,7.474077488
20.6,7.241258646
20.4,6.883272776
20.6,6.831654891
20.2,6.73969836
20.6,6.80270338
20.5,6.903672434
20.5,7.278804611
20.5,7.236646264
20.4,6.755691723
20.3,6.678414702
20.6,7.050495659
20.6,8.222062273
20.8,8.861376306
20.4,8.851606088
20.4,7.632246018
20.3,6.893182055
20.9,5.51910581
20.9,4.341346419
20.6,4.196162825
20.6,4.179644587
20.9,4.069761631
20.7,4.153986423
27.7,215.2228711
27.6,212.7841722
26.8,209.3321847
27.4,207.6985513
27.1,203.0270411
27.6,201.0980109
27.8,197.73064
27.8,193.7378403
28.2,192.4973618
28,191.9394058
27.3,190.3507272
27.7,189.0342263
27.9,192.3629714
27.9,197.4617991
28,202.8278923
28.1,225.2349327
27.8,202.4257359
28,214.1167826
27.6,228.9616108
28.6,234.8443118
28.7,233.9423716
28.2,231.4762066
28,215.1603314
28.1,196.7082162
28.3,182.950967
27.4,207.8931785
27,212.0066302
26.6,212.9732632
27,215.9804666
26.7,215.8702607
27.1,213.7499396
27.1,213.0873363
27.1,210.4530895
27.6,211.886983
27.2,210.4170639
26.8,206.9650594
27,207.9805643
27.2,205.9064776
27.4,209.2518891
27.3,202.9296639
27.5,197.9106463
27.4,205.0266182
27.4,205.5065325
27.1,208.093702
27.8,190.691085
27.8,174.9740114
27.4,161.6343869
27.3,149.8951697
27.4,144.1916597
27.6,138.0889174
18,114.6905995
18.2,120.237959
18.2,122.401659
18.1,123.7556793
18,122.8118713
18.6,122.1965755
18.3,122.359264
18.7,122.6866348
18.4,119.0740317
18.3,118.3798163
18.6,115.0676426
18.9,114.3996927
19.2,105.8020128
19.4,83.65721614
18.9,49.4016298
19.5,30.22687373
18.9,19.76902307
18.7,17.1133109
18.6,18.65952182
19.2,20.24621429
19.2,22.74948484
18.8,23.11213238
18.6,23.19403231
18.7,22.13404751
19,22.00118072
28.5,111.7757982
28.2,112.0378543
28.2,109.9840319
28.4,108.8978136
27.9,108.518301
28.2,106.48401
28.5,106.8315979
28.6,104.0134901
29.1,103.1304064
28.1,102.0031176
28.3,103.2448933
28.6,105.1974552
28.6,103.7073067
28.6,98.80732234
28.7,81.57417413
28.8,64.11831541
28.6,53.60203872
28.7,47.16889772
28.6,46.27716922
28.3,44.05796485
29.1,40.11589814
28.6,34.39749403
28.4,28.13544649
28.7,23.945459
28.6,24.12786174
27.2,0
27.3,0
27.2,0
27.1,0
27.3,0
27.2,0
27.2,0
27.5,0
27.4,0
27.2,0
27.2,0
27.3,0
27.3,0
27.4,0
27.2,0
27.3,0
27.2,0
27.4,0
27.3,0
27.4,0
27.6,0
27.5,0
27.4,0
27.5,0
27.5,0
26.3,230.8287719
26.3,236.0179499
26.1,242.1593533
26.3,248.9757504
26,256.2285246
26.3,262.9097038
26.4,268.4270864
26.4,272.0815673
26.9,277.6015274
26.5,281.6880148
26.4,279.4422882
26.5,281.1541511
26.4,283.1298139
26.5,281.4409508
26.7,278.4810186
26.9,270.7315718
26.7,259.9379669
26.6,254.095372
26.4,250.6293926
26.4,231.0203355
26.8,207.8775574
26.5,189.9190519
26.4,171.2669142
26.5,156.863929
26.5,147.1985632
27.3,48.62665994
27.2,48.82026867
27.2,48.93864002
27.1,48.78235316
27.1,49.38359236
27.3,51.11772493
27.3,49.48538117
27.2,49.03769756
27.5,49.02999965
27.1,48.05770377
27.2,45.09764053
27.2,47.59859921
27.4,49.88425861
27.6,49.83497517
27.4,47.83932205
27.4,50.7077553
27.4,48.30093955
27.4,31.47301539
27,19.23322864
27.7,12.14889597
27.5,10.13433021
27.5,10.61072075
27.4,17.37214501
27.4,26.62334714
27.5,25.66258249
18,0.585001527
18,0.593391561
18.5,0.597808524
18.5,0.586529821
17.9,0.598740488
18.1,0.595602865
17.6,0.599943625
17.9,0.611842755
18.3,0.627635455
18.7,0.636920984
17.8,0.658981755
18.1,0.623681571
18.1,0.590272994
18.5,0.553075652
18.6,0.509203894
18.7,0.46595997
18.3,0.429360159
18.5,0.384856571
18.6,0.351391008
18.6,0.32649016
18.9,0.305739595
18.3,0.290856527
18.4,0.280077209
18.5,0.276946774
18.7,0.280775111
27.7,11.64148024
27.4,12.16211086
26.7,12.13593203
27.5,12.38719707
27.1,12.60641203
27.5,12.79503094
27.7,13.31786851
28,13.53835386
27.8,14.12027547
27.6,14.62621335
27.6,15.29580043
27.9,15.2904157
28.2,14.68510152
28.2,14.12770367
28.3,14.11347589
28.5,15.16257451
28.2,11.26251443
28.3,9.684279709
28.5,8.279465101
28.8,7.562635931
29.2,6.919198547
28,6.50014173
28.2,6.584253062
28.3,6.878667628
28.2,6.954293418
21.7,0.012029413
21.8,0.012223802
22.5,0.012469985
22.2,0.012738017
21.4,0.013345774
21.9,0.0150654
21.6,0.017760418
21.6,0.021245048
22.2,0.025133324
22.1,0.031473976
21.4,0.019291478
21.7,0.017283317
21.9,0.014375249
22.2,0.011996002
22.1,0.011213182
22.4,0.012440039
21.9,0.021384646
21.9,0.016882813
21.9,0.012961431
21.8,0.019431454
22.6,0.026628273
21.9,0.028231506
22,0.019536222
22.4,0.016084904
22.4,0.016376499
22.6,134.2908283
22.6,132.409401
22.7,128.7199152
22.5,126.2904185
22.6,125.5570276
23,126.0146244
22.9,127.7129076
23.2,128.8232078
23.1,131.5695417
22.9,133.8260159
22.9,134.6096926
23,135.4647377
23.4,130.6734685
23.5,112.0735397
23.1,92.37879242
23.4,82.77097637
23.2,68.22800625
23,51.79243443
22.9,43.63612869
23.3,46.32094342
23.5,49.14064582
23.2,40.0983911
23,30.86981133
23.1,29.66062998
23.3,30.59910884
27.9,134.3695039
27,131.210793
26.9,127.5134781
27.1,125.2384222
27,120.6783808
27.3,117.8965779
27.2,114.4629349
27.2,111.3194268
27.8,110.8186537
27.2,110.0922801
27.4,110.6261602
27.5,111.5709198
27.5,122.7362622
27.7,133.0103566
27.5,138.6942251
27.7,143.9009343
27.6,144.6565993
27.4,145.9377563
27.4,142.2462092
27.7,136.0992851
28,128.8900342
27.6,124.328946
27.5,118.716509
27.6,112.7947236
27.9,107.8466003
20,0
19,0
19.1,0
19.6,0
20.7,0
19.9,0
19.7,0
20.4,0
20.1,0
20.7,0
20.2,0
20.7,0
20.5,0
20.7,0
20.2,0
20.1,0
20.5,0
20.5,0
20.6,0
20.5,0
20.8,0
20.3,0
20.8,0
20.7,0
20.9,0
23.3,315.726293
23.1,312.938599
23,305.8101164
23.1,300.5699687
22.8,292.8778826
23.7,285.6000855
23.4,278.5454502
23.9,269.2676021
23.4,264.9119559
23.4,260.0894006
23.9,255.1527631
24.4,250.2369473
24.9,242.7167749
24.8,238.5369878
24.2,236.0795015
24.4,221.1771586
24.3,201.1029149
24.1,187.8307495
24.1,174.1260004
24.8,155.705705
24.5,143.4442503
24,121.7014987
23.6,91.13137641
23.8,69.03301861
23.9,59.73771838
22,101.2333372
21.6,103.7391214
22.1,103.735236
21.7,102.1231137
22.2,98.73470718
22.5,95.7019161
22.3,91.60237304
22.5,88.14113081
22.5,88.04036765
21.8,88.79030622
21.8,88.49873382
22.1,91.7127637
22.4,87.87149999
22.5,81.07978663
22,70.48974193
23.1,50.35178985
21.6,39.46625105
21.7,36.55093969
21.7,28.42520663
22.1,28.59439115
22.5,29.23265351
21.8,25.76852024
21.9,27.56319942
21.9,35.57082463
21.9,35.28114432
21.6,5.27888118
21.5,4.775967601
22.1,4.599388981
21.5,4.426717856
21.3,4.164309315
22.2,4.173522243
21.5,4.110465886
21.5,4.112159785
22.1,4.120665715
21.3,4.909755375
21,5.22563029
21.3,5.867822704
21.9,6.96034398
21.7,7.96606569
22,9.027526803
22.9,9.163016368
21.5,9.77657799
21.7,9.69165345
21.9,9.730610858
22.1,8.947100871
22,9.526742699
21.7,9.605175799
21.8,9.307530346
21.5,9.036885767
21.6,9.33330184
